"","MISSIONID","REGION","REGION_NAME","ISLAND","ISLANDCODE","REEF_ZONE","DEPTH_BIN","YEAR","DATE_","NO_SURVEY_YN","SITEVISITID","SITE","DIVER","TRANSECT","SEGMENT","SEGWIDTH","SEGLENGTH","Fragment","COLONYID","SPCODE","MORPHOLOGY","COLONYLENGTH","OLDDEAD","RDEXTENT1","GENRD1","RD1","RDEXTENT2","GENRD2","RD2","GENRD3","RD3","RDEXTENT3","CONDITION_1","CONDITION_2","CONDITION_3","EXTENT_1","EXTENT_2","EXTENT_3","SEVERITY_1","SEVERITY_2","SEVERITY_3","GENUS_CODE","S_ORDER","TAXONNAME","LATITUDE","LONGITUDE","SEC_NAME","ANALYSIS_YEAR","bANALYSIS_SCHEME","MIN_DEPTH_M","MAX_DEPTH_M","TAXONCODE","TRANSECTAREA","PER_DEAD","Area_surveyed_m2","logCOLONYLENGTH","TAIL_BINS"
"166","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005754,"ICRA","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,1.79175946922805,"Q20"
"167","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005755,"ICRA","Encrusting (mounding)",5,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,10,10,1.6094379124341,"Q20"
"168","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005759,"ICRA","Encrusting (mounding)",25,90,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,90,10,3.2188758248682,"QMED"
"169","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005761,"ICRA","Plating",37,15,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,15,10,3.61091791264422,"QMED"
"170","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005762,"ICRA","Plating",30,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,1,10,3.40119738166216,"QMED"
"171","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005763,"ICRA","Plating",65,50,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,50,10,4.17438726989564,"Q80"
"172","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005765,"ICRA","Plating",24,30,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,30,10,3.17805383034795,"QMED"
"173","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005766,"ICRA","Plating",30,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,10,10,3.40119738166216,"QMED"
"174","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005767,"ICRA","Plating",16,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.77258872223978,"QMED"
"175","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005768,"ICRA","Plating",17,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.83321334405622,"QMED"
"176","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005769,"ICRA","Plating",22,20,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,20,10,3.09104245335832,"QMED"
"177","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005771,"ICRA","Plating",14,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.63905732961526,"QMED"
"178","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005772,"ICRA","Plating",12,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,1,10,2.484906649788,"Q20"
"179","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","J_C",1,5,1,2.5,0,1005773,"ICRA","Plating",35,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,10,10,3.55534806148941,"QMED"
"180","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006833,"ICRA","Plating",30,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.40119738166216,"QMED"
"181","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006834,"ICRA","Encrusting (mounding)",31,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.43398720448515,"QMED"
"182","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006835,"ICRA","Plating",23,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.13549421592915,"QMED"
"183","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006836,"ICRA","Plating",27,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,3,10,3.29583686600433,"QMED"
"184","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006837,"ICRA","Plating",36,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,10,10,3.58351893845611,"QMED"
"185","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006838,"ICRA","Plating",36,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,2,10,3.58351893845611,"QMED"
"186","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006839,"ICRA","Plating",20,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.99573227355399,"QMED"
"187","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006844,"ICRA","Plating",24,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.17805383034795,"QMED"
"188","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006847,"ICRA","Plating",22,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,3.09104245335832,"QMED"
"189","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006855,"ICRA","Plating",20,1,2,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,3,10,2.99573227355399,"QMED"
"190","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006856,"ICRA","Encrusting (mounding)",5,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,1.6094379124341,"Q20"
"191","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006857,"ICRA","Encrusting (mounding)",8,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,0,10,2.07944154167984,"Q20"
"192","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006869,"ICRA","Plating",35,25,3,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,28,10,3.55534806148941,"QMED"
"193","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-17 12:07:33",0,51421,"TUT-05863","M_A",1,0,1,2.5,0,1006870,"ICRA","Plating",29,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.28309,-170.607,"TUT_SE_OPEN","2023","RAMP_BASIC",11.88662,12.80098,"ICRA",10,3,10,3.36729582998647,"QMED"
"194","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-12 13:03:58",0,51346,"TUT-05864","BH",1,5,1,2.5,0,1013741,"ICRA","Encrusting (mounding)",15,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33746,-170.7125,"TUT_SE_OPEN","2023","RAMP_BASIC",9.143554,9.448339,"ICRA",10,2,10,2.70805020110221,"QMED"
"195","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-12 14:15:22",0,51343,"TUT-05865","J_C",1,0,1,2.5,0,1006066,"ICRA","Plating",52,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.30053,-170.675,"TUT_SE_OPEN","2023","RAMP_BASIC",9.448339,10.36269,"ICRA",10,5,10,3.95124371858143,"Q80"
"196","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,NA,1002685,"ICRA","Plating",12,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.484906649788,"Q20"
"197","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1010844,"ICRA","Plating",18,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.89037175789616,"QMED"
"198","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1010845,"ICRA","Plating",60,25,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,25,10,4.0943445622221,"Q80"
"199","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1010847,"ICRA","Plating",36,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,1,10,3.58351893845611,"QMED"
"200","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016088,"ICRA","Encrusting (mounding)",6,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,1.79175946922805,"Q20"
"201","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016092,"ICRA","Plating",26,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.25809653802148,"QMED"
"202","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016097,"ICRA","Plating",8,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.07944154167984,"Q20"
"203","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016098,"ICRA","Plating",10,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,2.30258509299405,"Q20"
"204","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016099,"ICRA","Plating",14,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,1,10,2.63905732961526,"QMED"
"205","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016100,"ICRA","Plating",62,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,2,10,4.12713438504509,"Q80"
"206","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016102,"ICRA","Plating",21,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.04452243772342,"QMED"
"207","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016103,"ICRA","Plating",24,2,1,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,3,10,3.17805383034795,"QMED"
"208","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016111,"ICRA","Plating",22,10,2,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,12,10,3.09104245335832,"QMED"
"209","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016114,"ICRA","Plating",43,3,1,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,4,10,3.76120011569356,"Q80"
"210","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016116,"ICRA","Plating",90,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,4.49980967033027,"Q80"
"211","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016118,"ICRA","Plating",16,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,1,10,2.77258872223978,"QMED"
"212","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","BH",1,5,1,2.5,0,1016126,"ICRA","Plating",55,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,4.00733318523247,"Q80"
"213","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011562,"ICRA","Encrusting (mounding)",27,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.29583686600433,"QMED"
"214","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011563,"ICRA","Encrusting (mounding)",30,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,2,10,3.40119738166216,"QMED"
"215","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011564,"ICRA","Encrusting (mounding)",43,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,3.76120011569356,"Q80"
"216","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011568,"ICRA","Encrusting (mounding)",23,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,2,10,3.13549421592915,"QMED"
"217","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011569,"ICRA","Encrusting (mounding)",7,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,5,10,1.94591014905531,"Q20"
"218","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011570,"ICRA","Encrusting (mounding)",65,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,2,10,4.17438726989564,"Q80"
"219","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011571,"ICRA","Encrusting (mounding)",90,35,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,35,10,4.49980967033027,"Q80"
"220","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Mid",2023,"2023-04-08 11:06:28",0,51281,"TUT-05876","J_C",1,0,1,2.5,0,1011572,"ICRA","Encrusting (mounding)",7,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.33024,-170.8126,"TUT_SW_OPEN","2023","RAMP_BASIC",8.229198,10.66748,"ICRA",10,0,10,1.94591014905531,"Q20"
